PC1,PC2,employee_id,attrition
-2.367856855662894,1.2991416895536831,90,No
-1.8631152624403862,-1.714905095053463,91,No
-1.3523639707581874,3.031523570340642,92,No
-1.3592032001988494,1.6018640986014052,93,No
0.5292615148159898,-0.8393006556205085,94,No
-1.6161956210236437,0.8150557418658875,95,No
1.0245350480053428,-0.8202700375534855,96,No
-1.5810908828885395,1.2021314903582423,97,No
0.9999692665956748,1.826232728392099,98,No
-1.873235216861631,1.1643362672878652,99,No
-1.4681256625414387,-0.6949017041083658,100,Yes
-2.479249191520105,-0.04168688132114549,101,No
2.093770892219477,-0.4862311414195959,102,No
-0.37076419863584037,-1.5155403467383979,103,No
0.5262191467762559,-0.7381293789952256,104,No
-1.4747017038960146,-0.6762616687412215,105,No
-2.5294405363973644,0.06484578493517507,106,Yes
-0.6323405963609837,-1.3985084715006504,107,No
-1.8478895617326194,3.106342684301748,108,No
1.4765179553644723,-0.39001162238401144,109,Yes
-0.3503160966377094,-1.5360512281178322,110,No
-0.5732572362915644,-1.6341027583372723,111,Yes
-1.8317111098026786,-1.2361443294437826,112,No
-2.5172157159920197,0.6287087732536004,113,Yes
-1.6920740441436612,-1.1791205834296152,114,No
-2.204952148188918,-1.534859029756313,115,No
-0.836855088916847,1.7420783727194675,116,No
-0.20315559227644503,-0.7166638353763627,117,No
-0.7046002901760923,1.0904768506174214,118,No
0.6461381782979363,-1.6591235128146693,119,No
-1.2460326831518662,1.205024800421291,120,No
-1.154612062362916,-1.5267168857328377,121,Yes
-0.015202723020050005,2.9073733369743926,122,No
-1.1066976567667517,-0.775215476488137,123,No
-1.908666420752112,-1.1628781414486244,124,No
-0.9929690856574477,1.9240953467907398,125,Yes
-1.4070776933716715,-0.6440203539468115,126,No
1.0604816086831672,-0.9145807108145884,127,No
-3.002464576974517,3.2107857781679834,128,Yes
4.933521661830057,-0.40791625363323963,129,No
-0.6201640274847986,-1.23633185728615,130,No
-0.6285129196223492,-1.3108670816905408,131,No
-1.8955178026643444,3.0226862114780553,132,No
3.611847668703978,1.8417798465980069,133,No
-1.3639999381865027,0.9115513657046418,134,No
-0.08185179129575548,-0.8696204720293741,135,No
-1.1574240074621884,-1.7183056554882745,136,No
2.163049192819215,-0.6646226145106993,137,No
-0.9603342360997578,1.2902940741952436,138,No
-0.9460909697191053,1.3193649314703713,139,No
-1.057856328295888,0.6237305861259409,140,No
2.3627532100932305,-1.116280442217605,141,No
-0.3967465731198159,-0.9448511462669198,142,No
2.480115492360137,-0.6062142254537245,143,No
2.1677555051946094,-1.3590962369787696,144,No
-0.5307752726077344,1.5841311294359632,145,No
1.089986685354849,-0.6385493467327567,146,No
0.7915497182512878,-0.8531384021509933,147,No
-1.747334750116812,-1.2125996664124281,148,Yes
0.49702029559388883,-1.8310088635416473,149,No
-1.0494699693242857,-1.4191876454221517,150,No
0.7766146934015514,-1.3786363752429105,151,No
-0.7292881805521401,3.3536549633830917,152,No
-1.6274772140146094,2.9732860731559687,153,No
5.770490170770167,-1.117980872488129,154,No
0.8757409047445484,3.1737142384109953,155,No
0.1391457307982773,-0.373337940283468,156,No
-0.7830995681414276,-0.9458314338744306,157,Yes
-1.6455566651462592,-1.1653912708881755,158,Yes
-1.9034516899129943,3.531861537705402,159,No
2.980650481729835,3.4713446115687163,160,No
-1.6062931692355344,-1.2777809747177735,161,No
-0.48794172982752526,-1.150110065539715,162,No
0.7851851840891544,-0.9571438744532117,163,No
-1.6927729090743455,-1.1841395925636602,164,Yes
-2.4653199663054557,-0.9109176447298822,165,Yes
1.5700279366090057,-0.571076049939233,166,No
-0.5619617542294005,-1.3776853241687472,167,No
5.356943449458232,1.8446759104554922,168,No
0.9248605005338058,1.567733366252466,169,No
4.70768990032622,-0.9429361659875919,170,No
-0.17437711268035833,-1.1986021706272765,171,No
-0.6158834199500858,0.6409099295591626,172,No
-0.23072129190981716,-0.8003645812809518,173,No
-1.2226895549896275,-1.615515587403991,174,No
0.6143399614774083,1.6908180442157659,175,No
-0.5916690064719458,-1.4514827382627853,176,No
1.1492727165495886,-0.6472278909253463,177,No
0.8296231970167968,-1.542723242065246,178,Yes
-1.574381260148263,2.6363905530976126,179,Yes
-1.3470491349803935,-0.7919810275842761,180,No
-0.617152406445885,-1.6572515617951673,181,No
-1.6397368750388794,-1.193495341448118,182,Yes
-1.7929354034778395,2.691778642789385,183,Yes
-1.1166543903720718,-1.1095473539594443,184,No
1.7628552961309625,-0.43111399470016876,185,No
-1.8841264082396472,-0.784303914183267,186,Yes
1.7990928863332953,-1.0852342990225747,187,No
2.289955796204195,-1.339183457809702,188,No
1.6424819521539078,-0.9178639896172264,189,No
1.9071345564960733,-1.3311147308901936,190,No
3.429608999174663,-0.7551989214530669,191,No
0.8105291595827395,-0.7163844987625447,192,No
-0.7535325987633097,-0.8377690412432655,193,No
1.8154884290516031,-0.9208901549289517,194,No
1.0082316425640625,-1.3615244256390413,195,No
-0.7436119441730278,-0.48652927117699635,196,Yes
-1.3076844562509535,-1.0882087839788077,197,No
-0.3169370202323732,-1.131410217580843,198,No
-1.2397574458443787,-1.260811986850185,199,No
-3.1344391985578346,-0.6237800167159795,200,Yes
-1.125028774377926,-1.2533168114266717,201,No
0.3060897459768592,-0.735802526576946,202,No
-2.5918800262584676,-1.3766298709716698,203,No
-0.7619750954049497,-0.9376930101578086,204,No
1.1757072098600507,-0.7832574833229393,205,No
-2.8998932284708556,2.881466735735328,206,Yes
-0.757978050796442,-1.0694775951415376,207,No
-0.21280527122451295,-1.2951209733377447,208,No
3.6826032491393916,-1.0131781885749136,209,No
1.5872957540361539,-0.6777587917219695,210,No
2.1045245835365374,1.370765382583423,211,No
-1.1308838307330478,-1.6085253757632614,212,Yes
-1.5471542310660886,1.858790484484764,213,No
-1.2536507289102965,-1.5811178033362547,214,No
0.06927479704514261,-0.758894115040169,215,No
4.002941629769181,1.6839269907993428,216,No
-0.6028463689492854,3.490290862350289,217,No
-0.4096474720887732,-0.6942190418743364,218,No
-2.1473649678843265,1.3750092287498017,219,No
5.212653152181672,3.904394384929248,220,No
0.029855425644830767,-0.9014208432055131,221,No
-0.6661071236782846,-0.9140457269454586,222,Yes
-1.830566488127773,-0.554842778595172,223,Yes
-0.4692385625038714,1.7114707691950009,224,No
-1.1266371954964045,-1.4122455812902353,225,Yes
-1.712693369697847,-1.032972328550213,226,No
0.2716803434536172,3.279591087410847,227,No
-1.0022439501028513,1.6493051980510551,228,No
-1.3184574244536422,2.876393692776293,229,No
-2.3966822553285207,-0.9717279995759139,230,No
0.6698762366579205,-0.901065653698337,231,No
-1.0856189982950772,-1.15271001779904,232,No
-2.4625424553419557,-0.28196125019824875,233,No
0.9249841104008347,1.8412794419688763,234,No
-0.3844191545312455,-1.7516845398684782,235,No
-1.8849406378666715,2.74251611404891,236,No
0.18075946628827938,-1.0424816174395377,237,No
-1.3786461204251745,1.6181666817639437,238,Yes
-1.7224729396774587,1.7958032350479247,239,No
-0.49583622336780064,-1.4532889872751293,240,No
-1.302153739959247,-1.1338538482222569,241,No
-1.054326422121662,3.316155685486174,242,No
-0.1131006719621703,-0.8637111897088717,243,No
-2.0445656627778357,-0.5974338107990088,244,No
2.88608050277586,-0.7589211050273288,245,No
2.04497467892084,-0.6432401585427779,246,No
-1.6566584871382806,-0.9940492584752958,247,Yes
-1.1561567122912726,-0.8587520829990088,248,No
1.9681574417551906,-0.9708034790541566,249,No
-0.4469483508480723,-0.9003100409737927,250,No
3.064243951188216,-0.5199360639298043,251,No
1.4715835250997849,-0.7630220983160656,252,No
1.2236903994000825,-1.2832784717854362,253,No
-1.1697631261780352,-1.117248336521637,254,No
-1.9090104372690613,3.579339893450182,255,No
-2.414192083742506,-0.6917541462274479,256,Yes
1.815199390734106,-0.3391418131224713,257,Yes
-1.6735467470170504,-1.27170732040791,258,No
-1.3929874576498378,-0.9975546696526711,259,No
-1.0821081535249877,-1.0381546278850051,260,No
-0.4092538426064597,-1.058474260236455,261,No
0.598669752857914,2.1691709394807437,262,No
-0.44663548544150555,-1.2313409204825883,263,No
-0.7222349250064671,2.4233084034368915,264,No
-2.326059259681549,-1.1020046412821716,265,No
3.0367483599944496,1.5053561925756547,266,No
0.9816932375277101,-1.1308085116650215,267,No
-2.112205161363624,-1.224376762281508,268,Yes
3.9379657216877404,-0.6058805244842782,269,No
0.3670954994674134,-0.4443491206203703,270,No
-0.08457584773586235,-1.1373280145767963,271,Yes
0.7199394906106312,-0.5891022985074237,272,No
0.2710677752438059,-1.296103187940197,273,No
0.5432467828681742,1.5435754689774956,274,No
0.46604366304631395,-1.284105111922338,275,No
2.87275925487072,-0.8907267420565738,276,No
0.5496762686580053,-1.4957342254410977,277,No
3.5095911686073125,1.2449590798460461,278,No
-1.0811463367305187,-1.8380987001535374,279,No
0.5743796056067763,-0.5234006244215538,280,No
3.4208366690650887,-0.9503381981693579,281,No
-1.1980817395822048,0.7068425268442307,282,No
-0.2870016336900697,1.5874844381811135,283,Yes
0.20264480521351078,-1.0452547546158955,284,No
-2.078113533702246,-1.4902023443601473,285,No
-0.39727650643113727,-0.9309116387284598,286,No
4.810004042876357,-1.056980697632528,287,No
0.9536120039880498,-0.864433269386305,288,No
-2.1317546183141816,-1.066967201279941,289,No
-1.184428867787286,-1.4078773741783024,290,Yes
-0.73770387226209,-0.9635291276176066,291,No
-0.43469084082031023,-0.6567125415579338,292,No
-1.556817591609082,3.4920077453814837,293,No
0.28944585600932726,2.9342278266724815,294,No
0.9536543681105275,-1.6751149235910965,295,No
-1.0297882779954048,3.5361851287197323,296,No
-0.3226486694428811,-1.088325576484726,297,No
-1.5587443425498588,3.2718260805885997,298,No
-0.6214825494527716,-1.3430952618954604,299,No
-1.5794050207252623,-1.449341641298976,300,No
1.0965371401078068,1.8252420889804397,301,No
-1.9842845760410277,0.920588673870211,302,No
-2.3070229592767504,-1.5501652750548274,303,No
5.606642136341199,2.0534928045752263,304,No
1.3972438958418751,-0.5935232562938738,305,Yes
-0.6816811158961373,-0.6436314402359103,306,No
-0.24784595091796147,1.70125516937056,307,No
-1.790697814653027,-0.9713151960493877,308,No
-0.5003131585367284,-0.7955470595648474,309,Yes
-0.25383501712839934,-0.4331160458499502,310,No
0.4163391824074773,-0.01620176141565202,311,Yes
0.6773302907340085,-0.71295668071489,312,No
-0.39368328002405045,-0.9260741328822101,313,No
-1.741873136975156,-0.7187604012185682,314,No
-0.39376696497424585,-1.2771839220299948,315,No
-1.4959431549844615,-1.1606888580665669,316,Yes
-0.9592668131641617,-0.7772797517488416,317,No
-0.031154424803814158,-1.547703253617053,318,No
-1.0065966494251948,-0.5974285854762024,319,No
-0.17836835025030617,1.816605097192316,320,No
2.2600457704533308,2.0632896007440222,321,No
-0.792276417576442,3.3995399685547314,322,No
-1.0858252577720429,-1.0709451798872194,323,No
-1.4257324545163566,-1.2337102904989092,324,No
1.1982538880951772,-0.6386483290365165,325,No
-1.3412587481660994,-1.6566062423108923,326,No
5.03662694541631,-0.38345028223180916,327,No
-3.009002285071909,1.0229482010518836,328,Yes
-2.450882716532351,3.299405886089478,329,No
0.05511251314361498,-1.3455240534657131,330,No
0.2664327776997831,-1.4822060736316496,331,No
-2.2735068392681304,3.253814872249553,332,Yes
1.5400245599542952,-0.6142676865416931,333,No
-1.571741095336677,-1.2265008647426077,334,Yes
2.8383319158360747,-0.6728024546278409,335,No
0.17593335891059494,1.1051195973814132,336,No
0.7510469210867088,-0.3858924454058598,337,No
5.409708215667863,-0.7053814394909144,338,Yes
-1.7608618086830106,3.268123611433565,339,No
-1.247137778304627,2.805377108133173,340,No
-1.8506906091140285,-1.3037650817662276,341,Yes
-0.5384258711327278,-1.1006027175787385,342,No
2.304003919161806,-0.9659683186304941,343,No
-2.332309113838001,3.3318555425795533,344,No
-2.35649986791312,-1.0755254446527402,345,No
-1.7983836951630756,-0.9458617299849378,346,No
1.923855493626724,-0.9721015837017399,347,No
-1.01716591793011,1.450887505103585,348,No
-0.7971217333152858,-0.37237523314668153,349,No
1.8120587321803265,1.7041333810954946,350,Yes
1.0432525716391974,0.5119378614118608,351,Yes
-0.4325545272729952,-1.7057125800348658,352,No
0.08762795024142357,1.343710661292774,353,No
0.22324825394631165,-1.124726999248405,354,No
0.9673434319287978,1.952909357212045,355,No
-1.4577843903193333,1.6204691953200259,356,No
0.4444630534747451,-0.6129923807724953,357,Yes
-2.683204495419335,1.6105381930380442,358,No
4.471482160211407,1.5893255459088846,359,No
-0.6193329016190707,1.0981390933095443,360,No
-1.5737975125981725,-1.2553888706197498,361,No
0.5904446302310407,-0.6087577146133486,362,No
-1.1184014094034171,0.9107310268923448,363,No
2.6583037443297255,3.562683837928073,364,No
-1.046675582866703,-1.3275959236130888,365,No
-1.1451395406296796,-0.9305977699601795,366,No
0.054738593898015844,2.7072332470693183,367,No
-0.42101630263258877,-1.104497618683272,368,No
-0.9205609654114508,3.050134740432016,369,No
0.5455589871102665,-1.1329950378335059,370,No
-2.17468585383004,1.1791672936782573,371,No
-0.6917044747369889,-0.7758659160289947,372,No
-1.6639269521715063,-1.287078964883537,373,No
-0.6960762115021132,-1.3301151486171434,374,No
-1.5059316983065572,1.5608615922830347,375,No
-0.6696031939134123,-1.0869931014351966,376,No
-0.7783725452412155,1.6891644287546888,377,No
3.6064406021614692,-0.5953551910102368,378,No
1.5485778949811115,3.902337065415914,379,Yes
-1.1660431573320766,-0.7240846218498097,380,No
-1.0632128570873691,3.5589779741743164,381,No
-0.6575449964537089,1.1789809937308555,382,No
-0.3459248368532319,-0.9525476909497009,383,No
1.0514049412676523,-0.5862403872639097,384,No
-1.0902931008265098,1.2587720438051486,385,No
-0.1544257000366295,-1.5772710696322165,386,No
-0.6460925569337964,-0.9039230497065112,387,No
-1.8905515712690057,3.228287545077288,388,Yes
0.15442557797488998,-1.5945128433277094,389,No
1.8588631011409453,-0.9366641404054703,390,No
-0.9820027725110645,-0.9041338512543109,391,No
1.8428755727738289,-1.7132389715273126,392,No
-0.16720682405852957,-0.9836253981962595,393,No
1.2222020043302313,3.4484318885805534,394,No
0.927156244692726,-0.6104328957825792,395,No
5.730983482733017,-0.9619346612725772,396,No
-0.5170597263437534,-1.1502136872097848,397,No
-1.2112579430560788,1.5004925180487505,398,No
-2.015977713025529,-1.0455709298953395,399,Yes
-1.2864560707040853,-1.00097963204007,400,No
0.9446313834969265,-0.9935589428914948,401,No
-1.370643618989822,1.9283072174214466,402,No
-1.6166471047843005,1.4660004724304585,403,Yes
-2.276058213175257,2.975188921943527,404,No
-1.8825909070424625,-0.9123540583169245,405,Yes
-2.450953796671926,-0.9617486716621816,406,Yes
2.918287659072379,-0.7479769671575542,407,No
-1.025747695537932,-1.336442801924656,408,No
-1.2562409423680443,-0.9213186505091001,409,Yes
-0.46518284050094716,-0.9741875186157337,410,Yes
-1.7131058884511672,-1.6708186621979846,411,No
-1.1540083121973106,-1.4525939729057291,412,Yes
-2.305441705562047,-0.9095871000623205,413,No
-1.6664852062360036,-0.7730857518942212,414,No
-1.0238304774858071,1.3463660479404256,415,No
-1.8602330712093258,3.0653564304284506,416,No
0.3886223375608264,-1.6933177935104173,417,No
-0.000559259888843506,1.3239844584063383,418,No
0.6073750918681049,-1.2505390332399087,419,No
3.647137872375266,-1.0749147359491853,420,No
-1.506772187643354,-1.6798534548956847,421,No
-0.2239655056438852,-0.6706198503299747,422,No
-0.9620758196568037,0.5417455376664609,423,No
2.6901823071606277,2.082797705235702,424,No
-1.508007806329563,3.1756812785385558,425,No
-2.0185063501615645,-1.0492652460519691,426,Yes
-1.7015263278309654,-1.466167735667946,427,No
-0.5171586156045617,3.7894458979320382,428,No
3.475597207569825,-0.8431139783925271,429,No
1.2129101516775838,-0.8671982114663499,430,No
-2.4939583636945275,-0.9469173082122028,431,Yes
-2.4381085261767845,-0.7852532009975234,432,Yes
1.2408138092392793,-0.7296742251655757,433,No
-2.4031705125647473,3.00460641036264,434,No
0.49261189797538063,-1.1592167227982533,435,No
2.1425735060468853,-0.6671805313160327,436,Yes
-0.7127890107775511,-0.7909129729260524,437,No
2.393491028156194,3.3628180427763197,438,Yes
1.163725628923423,-0.7239949845044304,439,No
-0.9239452753857362,-0.7132556612857315,440,No
-0.8771280372426804,0.517219324945706,441,No
2.399582993383177,-0.8789768601192323,442,No
-1.8715346639361603,0.9523573783642296,443,Yes
3.4462890981180037,-0.9006560995514369,444,No
0.7223657427909991,3.421177732816735,445,No
-1.0313026673493624,1.3176854181846769,446,No
0.48632740064831687,1.4445596337144653,447,No
-0.05210970843238032,3.694865794918222,448,No
-1.426865937368862,-1.4043827080509976,449,Yes
2.618247883563451,-0.3602982726161987,450,No
-0.017635131875114413,1.6973355443601357,451,No
-1.3976543901459006,-1.168128832816987,452,Yes
0.009849750431780394,1.9626588491609083,453,No
-2.9530584001212024,-0.08288008682034492,454,Yes
-1.4881131809783714,-0.6812909746159774,455,No
-0.6625112558015599,-1.2636751773066295,456,No
-0.034387448886474714,0.40298506066488754,457,No
-0.6524145778658929,3.6723858237572498,458,No
2.4797347947694166,2.1602643598574782,459,No
-1.4823036958099236,-1.1396909641650395,460,No
1.1036064508528374,1.544233657977391,461,No
0.53799743269161,1.6236936864680593,462,No
-1.2728046770347339,1.4517599881564442,463,Yes
1.5528075132887214,-1.2007275319299022,464,No
-1.0780696718996021,-0.6569643179533456,465,No
0.66263755998555,-1.2800145865998285,466,No
-1.003777957342722,1.5273130726748367,467,No
-1.181043934502411,1.5327259108457938,468,Yes
-0.5311599479563373,-0.44725144825490526,469,No
-3.5016405898570984,1.8532037185836485,470,No
1.4800510381321745,0.8662071815256264,471,No
2.1007201766690002,-1.0115037400537148,472,No
0.42408557058862006,-0.7450628319530593,473,No
-2.529804403183197,-0.9805591736173188,474,Yes
-1.1768470122819488,-0.7249626802263485,475,Yes
-0.5032734955318378,3.023061606031607,476,No
-1.28095444356795,-1.0478577547544665,477,No
-0.7382308974705942,-0.02418207983615026,478,No
2.1735248260588635,1.2997424450321802,479,No
-1.5834442423132993,-1.2794199816158405,480,No
3.7096831940649206,1.8811704495960313,481,No
-1.032743086436319,-0.7397144517525757,482,No
-1.2600423327916634,1.6131958246993023,483,No
-1.0561191052607255,-1.2478898770769278,484,No
-1.7498322690421517,0.6223054527827078,485,No
0.8003195566812236,-1.4570474693999473,486,No
-1.8151337765706468,2.852062878197123,487,Yes
1.9491930588673985,-0.8891872626693643,488,No
3.530285501837104,-0.4387929915190524,489,No
-1.6237503446680395,-1.2297632722895344,490,No
-1.7216128396673946,-1.4838709851651366,491,Yes
5.159191055579756,-0.6367069169079046,492,Yes
3.4915340324232473,-0.9190581293494771,493,No
3.1787110678689303,0.6209419851530691,494,No
4.1194458848636595,2.1897231232488252,495,Yes
2.447965799393299,3.772061398515423,496,No
-1.6773147398776314,2.1254798369116936,497,No
0.5720417343112962,-1.0413027218774307,498,No
0.6700057328037342,-1.4782916764633072,499,No
1.3099177649802372,3.6420422234267704,500,No
0.3195098233569857,-1.214606590417386,501,No
-0.2944843303494764,-1.2618287560874462,502,No
3.466445547364515,1.2432995877975574,503,No
-1.9664635046364485,-1.4021369257542147,504,Yes
-1.5039356442182865,1.60769989206579,505,Yes
-1.7911016719488515,-1.0778845994148736,506,No
-1.9573511383816633,-0.8100247633089862,507,No
-1.2020551421522703,1.4900260368852554,508,No
2.2800697647136468,-1.2554578199997897,509,No
-1.5338762248770836,-1.677267841601898,510,No
0.8907131977300649,0.30706396591430635,511,No
-0.5617741076424859,-0.524938564491994,512,No
-0.4758195147582227,-1.6135994515730137,513,No
1.1023636353698176,-1.3294451122459132,514,No
0.2214351669816506,-1.0737035710638878,515,No
2.061279692015936,-0.644485440707654,516,No
1.260174329423232,-1.6650518722260914,517,No
-1.7653916797870974,0.7031027842975305,518,No
-2.3996741750258903,3.4767087242584713,519,Yes
-2.4247799100937093,-1.1195678864746572,520,Yes
1.5423936763741428,3.0848091214105113,521,No
1.208298431666432,0.5690748732677314,522,Yes
0.6638621761068112,-0.5788046591185123,523,Yes
-0.5368821517444422,-0.9746158547372168,524,No
-0.4364451550757772,-1.2383641337971227,525,No
0.9916399942654854,1.6515535261492298,526,No
2.794951860115523,-0.5034297153793345,527,No
1.3529722433651459,3.3755303337611604,528,No
-1.0568574523083116,1.8495216948661521,529,No
0.10780095953619122,-1.1178144433853061,530,No
0.054496215137413304,-0.6658750438647115,531,No
2.71650639240575,-1.2410931986013147,532,Yes
-1.6030420007569297,3.2058808415151256,533,No
0.28049722444559844,1.4178379437490392,534,Yes
1.4443491407604694,-0.4696861213468709,535,Yes
-0.9915589035691073,0.7183260634836384,536,No
-0.7636091002198182,3.7981727607738747,537,No
-2.2207025849598496,-1.5527646147321168,538,No
0.6237710916774514,0.8413005638245494,539,Yes
-2.4878912979569905,3.28103580263104,540,Yes
-1.6965981360400952,-1.047559248617407,541,Yes
4.349759009074715,-0.6187590581907964,542,No
-2.1092419908031097,-0.7268540131504909,543,Yes
-2.0905434346968828,-1.248081218251926,544,Yes
-1.1441011971016057,1.7245303643398613,545,No
-2.7097512697275405,2.5682968683696084,546,No
-0.23650656830668007,1.4118849176175472,547,No
3.1239820126868825,-0.7619918364081664,548,No
-0.08522345564515241,1.030912832971668,549,No
0.8034010555523837,-0.7203368391732914,550,No
0.00812258181198397,-0.9145439968839549,551,No
0.283964670584294,0.7743409354526726,552,No
2.294429016083861,-0.9958719873005674,553,No
-2.163313575253329,-1.926908412511648,554,No
-0.04706412298587728,-1.4959423594184986,555,No
2.668513867943272,3.68357038291402,556,Yes
2.791039940729711,-0.6626595283571756,557,No
-1.5763182109291,-0.6568187340444197,558,No
-0.9575522326316394,-1.2100863786028302,559,No
0.8884409634825996,-0.6793766058176556,560,No
-1.057198458774458,-0.5933142649302721,561,No
-0.8253131209252705,3.3750811892370405,562,No
-0.5781471330484587,-0.3925409018485395,563,No
0.5950978455755748,0.45460334613431336,564,No
-1.5676278756285622,1.9955576674835913,565,No
-0.6585546226403972,-0.6537003356454154,566,No
-1.7957035960481729,1.1931787418047566,567,No
-0.21970001767531647,1.4616954501854047,568,No
0.2892014311620365,-0.9505186630295441,569,No
-1.4466779127635205,1.8355114062062579,570,No
-3.305542743415965,-1.1186449080796614,571,Yes
-0.8688385628014869,-0.8553540136368852,572,Yes
-1.7621025353069846,-1.2857772272213763,573,No
-1.0540484306315991,1.9002382169749614,574,Yes
-0.5054756163783785,-1.315403739526429,575,No
-0.5803915636208832,-0.9030236799882445,576,No
-0.5622636910371038,3.2880341617288025,577,No
-0.6664274308072139,-0.7618934946114905,578,No
1.6561966987169305,-0.6829496286587384,579,Yes
2.6743744415177186,-0.6912371298391365,580,No
4.688453965590622,2.2624091142104237,581,Yes
-0.5455183000590978,-1.4374033635050751,582,No
0.41566098809409097,-1.6021169130872317,583,No
-1.7103713583665512,1.344818023259078,584,No
-1.9581766809680679,-0.9776045952182105,585,Yes
0.14663136247487865,-1.137508182902141,586,No
0.5399450743235964,-0.8004071252706306,587,No
-1.3893260784012968,-1.5250489953171515,588,No
0.6119628951441796,-1.0707171628410233,589,No
1.804210896675264,-0.3123700157711059,590,No
-0.778154595400973,-0.6068992046091388,591,No
-1.325839732190255,3.058336803138412,592,Yes
-1.9166702685075099,-0.619533603621386,593,No
0.7005825171870798,-1.2953836260857816,594,No
0.7358015581917816,-1.0820801388239147,595,No
-2.426298967770852,-0.9610998252859709,596,No
-0.8772036166965129,-1.391078032997848,597,No
2.346885424788136,-0.6058322659119543,598,No
-1.9782187658462276,-0.8852193573722014,599,No
-0.675041160440513,0.6655729186227823,600,Yes
1.5325368518690465,-1.1812107472564763,601,No
